File;Result;Init Time;Solve Time;Propagations;Decisions
5.cnf;TIMEOUT;0.0011589999999159772;9.991220999999996;N/A;N/A
80.cnf;TIMEOUT;0.0012099999999009015;9.925146999999924;N/A;N/A
94.cnf;TIMEOUT;0.0012160000001131266;9.96642299999985;N/A;N/A
95.cnf;TIMEOUT;0.0011819999999715947;9.99897400000009;N/A;N/A
81.cnf;TIMEOUT;0.0011409999999614229;9.996954999999843;N/A;N/A
56.cnf;TIMEOUT;0.001573000000007596;9.96075000000019;N/A;N/A
4.cnf;SAT;0.0014529999998558196;9.395234999999957;4299777;119046
42.cnf;TIMEOUT;0.0015370000000984874;9.998136999999815;N/A;N/A
25.cnf;SAT;0.001908000000184984;0.6302599999999074;269418;6925
31.cnf;TIMEOUT;0.0014250000001538865;10.002027999999882;N/A;N/A
19.cnf;TIMEOUT;0.001452000000199405;9.961053999999876;N/A;N/A
18.cnf;SAT;0.001787000000149419;0.6052150000000438;249255;6683
30.cnf;TIMEOUT;0.0015620000001490553;9.997474000000011;N/A;N/A
24.cnf;TIMEOUT;0.0014989999999670545;9.971685999999863;N/A;N/A
32.cnf;TIMEOUT;0.0020730000001094595;10.00400599999989;N/A;N/A
26.cnf;TIMEOUT;0.0014330000001336884;9.918012999999974;N/A;N/A
27.cnf;TIMEOUT;0.00201599999991231;9.89413300000001;N/A;N/A
33.cnf;TIMEOUT;0.001404999999977008;9.964031999999861;N/A;N/A
37.cnf;TIMEOUT;0.0015129999999317079;9.94736499999999;N/A;N/A
23.cnf;SAT;0.0019829999998819403;0.22125200000004952;91281;2228
22.cnf;TIMEOUT;0.0011429999999563734;9.958797000000004;N/A;N/A
36.cnf;TIMEOUT;0.0020220000001245353;9.971101999999973;N/A;N/A
20.cnf;TIMEOUT;0.001502000000073167;9.978620000000092;N/A;N/A
34.cnf;TIMEOUT;0.0014770000000225991;10.000390000000152;N/A;N/A
35.cnf;TIMEOUT;0.0019220000001496373;10.000393999999915;N/A;N/A
