File;Result;Init Time;Solve Time;Propagations;Decisions
913.cnf;SAT;0.00012499999999998623;0.00014900000000001024;37;11
907.cnf;SAT;0.00013199999999999323;0.0003280000000000227;90;11
250.cnf;SAT;0.00028100000000000347;0.00015999999999999348;29;10
536.cnf;SAT;0.00012799999999998923;0.00039500000000000646;119;15
522.cnf;SAT;0.00012599999999998723;0.00044199999999999795;132;16
244.cnf;SAT;0.00012799999999998923;0.00019800000000000373;49;11
278.cnf;SAT;0.00012699999999998823;0.00014000000000000123;31;6
293.cnf;SAT;0.00015399999999998748;0.00010900000000002574;20;8
287.cnf;SAT;0.00015799999999999148;0.0006329999999999947;190;21
283.cnf;SAT;0.00040900000000002046;0.00013399999999999523;30;6
297.cnf;SAT;0.00014800000000000924;0.00022500000000000298;57;15
240.cnf;SAT;0.00014300000000000423;0.00028600000000000847;67;15
526.cnf;SAT;0.00017100000000000448;0.00020000000000000573;52;8
532.cnf;SAT;0.00015600000000001724;9.199999999998099e-05;19;7
254.cnf;SAT;0.00013399999999999523;0.0002510000000000012;74;11
268.cnf;SAT;0.00014299999999997648;0.00017400000000000748;41;9
903.cnf;SAT;0.00033099999999999796;0.00027699999999999947;79;11
917.cnf;SAT;0.00014700000000000824;0.00041200000000002346;129;14
724.cnf;SAT;0.00013900000000000023;0.00024099999999999122;58;11
730.cnf;SAT;0.00027499999999999747;0.0003140000000000087;74;19
718.cnf;SAT;0.00014100000000000223;0.00038199999999999346;104;10
693.cnf;SAT;0.00018400000000001748;0.00010900000000002574;17;7
687.cnf;SAT;0.00016099999999999448;8.600000000000274e-05;15;5
877.cnf;SAT;0.0003240000000000187;0.0003409999999999802;100;17
37.cnf;SAT;0.00013699999999999823;0.00011300000000000199;19;9
863.cnf;SAT;0.00014600000000000724;0.00020200000000000773;47;9
23.cnf;SAT;0.00016300000000002424;0.00031699999999998396;90;9
650.cnf;SAT;0.00016299999999999648;0.0004360000000000197;126;13
888.cnf;SAT;0.00013699999999999823;0.000130000000000019;23;10
136.cnf;SAT;0.00014300000000000423;0.00039700000000000846;115;16
122.cnf;SAT;0.0003200000000000147;0.00014300000000000423;29;10
644.cnf;SAT;0.00015899999999999248;9.400000000001074e-05;17;3
678.cnf;SAT;0.00015600000000001724;0.00039100000000000246;119;16
491.cnf;SAT;0.00015000000000001124;0.0003019999999999967;91;10
485.cnf;SAT;0.000132000000000021;0.0004599999999999882;127;23
334.cnf;SAT;0.00016199999999999548;0.00012699999999998823;24;5
452.cnf;SAT;0.00016599999999999948;0.00017700000000001048;44;6
446.cnf;SAT;0.0003070000000000017;0.0004519999999999802;132;13
320.cnf;SAT;0.00015999999999999348;0.00012799999999998923;25;9
308.cnf;SAT;0.00014399999999997748;0.0005920000000000092;169;21
309.cnf;SAT;0.00013499999999999623;0.00017899999999998473;44;11
447.cnf;SAT;0.00013799999999999923;0.00013099999999999223;33;5
321.cnf;SAT;0.00014300000000000423;0.00018299999999998873;40;11
335.cnf;SAT;0.00017100000000000448;0.0009419999999999984;126;15
453.cnf;SAT;0.0005509999999999959;0.00037999999999999146;93;15
484.cnf;SAT;0.00019199999999999773;0.00021999999999999797;61;7
490.cnf;SAT;0.00016499999999999848;0.0003529999999999922;71;18
679.cnf;SAT;0.00014999999999998348;0.0006340000000000234;121;13
123.cnf;SAT;0.00047800000000003395;0.00045000000000000595;39;9
645.cnf;SAT;0.00018099999999998673;0.0005970000000000142;94;12
889.cnf;SAT;0.000150000000000039;0.0007829999999999782;161;19
651.cnf;SAT;0.00033199999999999896;0.0004170000000000007;127;19
137.cnf;SAT;0.00013900000000000023;0.00026799999999999047;73;18
22.cnf;SAT;0.00013999999999997348;0.00016300000000002424;35;9
862.cnf;SAT;0.00013399999999996748;0.0005809999999999982;180;25
36.cnf;SAT;0.00013299999999999423;0.00021700000000002273;58;11
876.cnf;SAT;0.00014300000000000423;0.0004430000000000267;128;17
686.cnf;SAT;0.00014399999999997748;0.0003210000000000157;85;10
692.cnf;SAT;0.0003070000000000017;0.00032199999999998896;81;17
719.cnf;SAT;0.00014699999999995272;8.00000000000245e-05;13;7
731.cnf;SAT;0.000138000000000027;0.00037200000000003897;116;16
725.cnf;SAT;0.00013099999999999223;0.0004069999999999907;122;18
916.cnf;SAT;0.000132000000000021;0.00010799999999999699;21;8
902.cnf;SAT;0.00013299999999999423;7.900000000005125e-05;16;4
269.cnf;SAT;0.00013099999999999223;0.00046400000000001995;129;14
533.cnf;SAT;0.0003250000000000197;0.00013099999999999223;30;10
255.cnf;SAT;0.000146000000000035;0.00045800000000001395;136;15
241.cnf;SAT;0.000134000000000023;0.00022899999999997922;69;11
527.cnf;SAT;0.000140000000000029;0.00012299999999998423;26;7
296.cnf;SAT;0.00013799999999997148;0.00016299999999996873;38;10
282.cnf;SAT;0.00012699999999998823;0.00011100000000002774;22;6
294.cnf;SAT;0.00014099999999994672;0.00018000000000001348;49;6
280.cnf;SAT;0.00027800000000000047;0.00014299999999994872;36;4
257.cnf;SAT;0.000136000000000025;0.0005499999999999949;148;15
531.cnf;SAT;0.00015300000000001424;0.0005970000000000142;174;26
525.cnf;SAT;0.00013299999999999423;0.0005220000000000224;152;17
243.cnf;SAT;0.000140000000000029;0.0002550000000000052;75;10
519.cnf;SAT;0.00014799999999998148;0.00012200000000001099;26;5
928.cnf;SAT;0.00015300000000001424;0.0005320000000000324;161;22
914.cnf;SAT;0.0003210000000000157;0.00020199999999997997;55;8
900.cnf;SAT;0.00014300000000000423;0.0003630000000000022;93;12
733.cnf;SAT;0.00013499999999999623;0.00014399999999997748;40;6
727.cnf;SAT;0.000132000000000021;0.00010799999999999699;24;6
684.cnf;SAT;0.000130000000000019;9.500000000001174e-05;21;6
848.cnf;SAT;0.00013099999999999223;0.00028600000000000847;74;12
690.cnf;SAT;0.000136000000000025;0.0003110000000000057;94;15
860.cnf;SAT;0.0003070000000000017;0.0001000000000000445;15;5
20.cnf;SAT;0.000146000000000035;0.00017499999999998073;44;6
874.cnf;SAT;0.00013399999999996748;0.00020100000000000673;46;11
34.cnf;SAT;0.00013799999999997148;0.00023100000000003673;65;11
647.cnf;SAT;0.00012699999999998823;7.999999999996898e-05;13;7
121.cnf;SAT;0.00013599999999996948;0.00030599999999997296;92;10
135.cnf;SAT;0.00014700000000000824;0.00027800000000000047;80;12
653.cnf;SAT;0.0002929999999999877;0.0005339999999999789;152;19
109.cnf;SAT;0.00014900000000001024;0.00031399999999998096;91;10
486.cnf;SAT;0.00014599999999997948;0.00019200000000002548;42;7
492.cnf;SAT;0.000140000000000029;0.00024200000000001998;73;11
323.cnf;SAT;0.00013499999999999623;0.00042599999999998195;120;13
445.cnf;SAT;0.00013699999999999823;0.0003070000000000017;83;12
451.cnf;SAT;0.00014599999999997948;0.0003630000000000022;110;11
337.cnf;SAT;0.00040400000000001546;8.60000000000305e-05;13;7
479.cnf;SAT;0.00017600000000000948;0.0002889999999999837;85;11
478.cnf;SAT;0.00014500000000000624;0.0002969999999999917;79;11
450.cnf;SAT;0.000140000000000029;0.00029999999999996696;88;18
336.cnf;SAT;0.000132000000000021;0.0003929999999999767;113;14
322.cnf;SAT;0.00013999999999997348;0.00013900000000000023;32;6
444.cnf;SAT;0.00016099999999996673;0.00021299999999996322;50;10
493.cnf;SAT;0.0004629999999999912;8.60000000000305e-05;14;6
487.cnf;SAT;0.00013499999999999623;0.0006109999999999727;187;22
108.cnf;SAT;0.00013699999999999823;0.000260000000000038;86;11
134.cnf;SAT;0.00013900000000000023;0.00014700000000000824;35;7
652.cnf;SAT;0.00013699999999999823;0.00023600000000001398;66;14
646.cnf;SAT;0.00014399999999997748;0.0003730000000000122;109;14
120.cnf;SAT;0.00013799999999997148;8.299999999999974e-05;11;9
35.cnf;SAT;0.0004170000000000007;0.0004369999999999652;123;15
875.cnf;SAT;0.000132000000000021;0.0002789999999999737;76;9
21.cnf;SAT;0.00013900000000000023;0.00012399999999995748;27;4
861.cnf;SAT;0.00013199999999996548;0.00017200000000000548;45;6
691.cnf;SAT;0.00013499999999999623;0.0003929999999999767;122;18
849.cnf;SAT;0.00013999999999997348;0.0005229999999999957;149;19
685.cnf;SAT;0.00016299999999996873;0.00045400000000000995;144;15
726.cnf;SAT;0.0004270000000000107;0.0003270000000000217;86;17
732.cnf;SAT;0.0003150000000000097;0.00012200000000001099;25;7
901.cnf;SAT;0.00015799999999999148;0.0004979999999999984;152;19
915.cnf;SAT;0.00013900000000000023;0.00016199999999999548;34;8
929.cnf;SAT;0.00013799999999997148;0.00027599999999999847;80;14
518.cnf;SAT;0.00013599999999996948;0.00018100000000004224;44;7
524.cnf;SAT;0.00013500000000005175;0.00034000000000000696;106;13
242.cnf;SAT;0.00046400000000001995;0.000130000000000019;33;5
256.cnf;SAT;0.00013099999999999223;0.0004190000000000027;134;19
530.cnf;SAT;0.00013900000000000023;0.00020899999999995922;48;7
281.cnf;SAT;0.00014500000000000624;8.20000000000265e-05;16;4
295.cnf;SAT;0.00013099999999999223;0.00011200000000000099;24;5
298.cnf;SAT;0.00013599999999996948;0.00012200000000001099;31;5
529.cnf;SAT;0.00013499999999999623;0.00021399999999999197;54;9
515.cnf;SAT;0.0004950000000000232;0.00021500000000002073;54;7
273.cnf;SAT;0.00016899999999997473;8.00000000000245e-05;14;6
267.cnf;SAT;0.00013499999999999623;0.0009669999999999956;273;35
501.cnf;SAT;0.00015300000000001424;0.00028800000000001047;87;11
930.cnf;SAT;0.000142000000000031;0.00044799999999994844;131;11
924.cnf;SAT;0.00013900000000000023;0.0003909999999999747;104;14
918.cnf;SAT;0.000130000000000019;0.00036199999999997345;100;15
717.cnf;SAT;0.0004390000000000227;0.00030599999999997296;85;15
703.cnf;SAT;0.00013399999999996748;0.0003470000000000417;96;15
844.cnf;SAT;0.000154000000000043;0.0003029999999999977;82;14
850.cnf;SAT;0.00013900000000000023;0.0002650000000000152;77;12
10.cnf;SAT;0.00013099999999999223;0.00039800000000000946;126;16
688.cnf;SAT;0.00013099999999999223;0.0004909999999999637;156;18
878.cnf;SAT;0.00014300000000000423;0.00030800000000003047;88;12
38.cnf;SAT;0.0004509999999999792;0.000132000000000021;27;9
139.cnf;SAT;0.00015099999999995672;0.00023600000000001398;67;9
887.cnf;SAT;0.00013199999999996548;0.0002710000000000212;74;8
893.cnf;SAT;0.000128000000000017;0.0004350000000000187;122;14
105.cnf;SAT;0.00012999999999996348;0.0006530000000000147;215;23
663.cnf;SAT;0.00012799999999996148;0.00011499999999997623;20;11
677.cnf;SAT;0.000124000000000013;0.00022100000000002673;60;9
111.cnf;SAT;0.00042599999999998195;0.00033400000000000096;66;12
449.cnf;SAT;0.00014399999999997748;0.0002710000000000212;72;11
461.cnf;SAT;0.00013499999999999623;0.00010700000000002374;22;7
307.cnf;SAT;0.000126000000000015;0.00028399999999995096;83;14
313.cnf;SAT;0.00013699999999999823;0.0002969999999999917;81;12
475.cnf;SAT;0.00013299999999999423;0.0007170000000000232;232;29
312.cnf;SAT;0.00013599999999996948;7.40000000000185e-05;16;4
474.cnf;SAT;0.0004649999999999932;9.199999999998099e-05;12;8
460.cnf;SAT;0.000148000000000037;0.0004389999999999672;120;16
306.cnf;SAT;0.00015700000000001824;0.00019400000000002748;43;5
448.cnf;SAT;0.00014900000000001024;0.00020799999999998597;53;12
676.cnf;SAT;0.00015700000000001824;0.00041999999999997595;116;18
110.cnf;SAT;0.00013699999999999823;0.00024099999999999122;61;10
104.cnf;SAT;0.00013499999999999623;0.0005749999999999922;181;23
662.cnf;SAT;0.00041600000000002746;7.899999999999574e-05;17;3
892.cnf;SAT;0.00012699999999998823;0.00010799999999999699;22;6
138.cnf;SAT;0.00012599999999995948;0.00022800000000000598;69;9
886.cnf;SAT;0.00013099999999999223;8.299999999999974e-05;15;5
39.cnf;SAT;0.000130000000000019;0.00022199999999999998;55;11
879.cnf;SAT;0.00012700000000004374;8.099999999999774e-05;16;4
689.cnf;SAT;0.00012499999999998623;0.0006200000000000094;186;22
11.cnf;SAT;0.00041599999999997195;0.00023200000000000998;61;12
851.cnf;SAT;0.00013099999999999223;8.500000000000174e-05;19;5
845.cnf;SAT;0.00013100000000004774;0.00013099999999999223;32;8
702.cnf;SAT;0.00012699999999998823;7.00000000000145e-05;14;6
716.cnf;SAT;0.00012499999999998623;0.00035199999999996345;103;15
919.cnf;SAT;0.000128000000000017;0.0003989999999999827;116;15
925.cnf;SAT;0.00012499999999998623;0.00043999999999999595;122;13
931.cnf;SAT;0.0004049999999999887;0.0006039999999999934;191;18
266.cnf;SAT;0.00012699999999998823;0.00022800000000000598;68;9
500.cnf;SAT;0.00012200000000001099;0.00010300000000001974;23;5
514.cnf;SAT;0.000126000000000015;0.00034800000000001496;110;15
272.cnf;SAT;0.00012799999999996148;0.0003750000000000142;108;14
528.cnf;SAT;0.00012500000000004174;0.00022400000000000198;58;10
299.cnf;SAT;0.00012499999999998623;0.0005010000000000292;148;18
258.cnf;SAT;0.0003909999999999747;0.0006539999999999879;201;21
502.cnf;SAT;0.000152000000000041;0.00014599999999997948;25;6
264.cnf;SAT;0.000144000000000033;0.00014500000000000624;36;4
270.cnf;SAT;0.00013799999999997148;7.699999999999374e-05;8;12
516.cnf;SAT;0.00012999999999996348;0.0003250000000000197;92;16
927.cnf;SAT;0.00012699999999998823;0.0005109999999999837;148;17
933.cnf;SAT;0.000132000000000021;0.0002690000000000192;69;11
728.cnf;SAT;0.00043399999999998995;8.500000000000174e-05;13;7
700.cnf;SAT;0.000150000000000039;0.0006430000000000047;198;25
714.cnf;SAT;0.00014500000000000624;0.00018200000000001548;49;8
853.cnf;SAT;0.00013099999999999223;0.00029400000000001647;88;11
13.cnf;SAT;0.000138000000000027;0.00020900000000001473;51;12
847.cnf;SAT;0.000134000000000023;0.0004310000000000147;125;14
648.cnf;SAT;0.00012899999999999023;0.0004170000000000007;105;19
890.cnf;SAT;0.0004170000000000007;0.00027599999999999847;82;10
884.cnf;SAT;0.00014899999999995472;0.00017000000000000348;41;6
112.cnf;SAT;0.000134000000000023;0.00016899999999997473;45;10
674.cnf;SAT;0.000132000000000021;0.0003929999999999767;113;14
660.cnf;SAT;0.00014100000000000223;0.00028600000000000847;71;10
106.cnf;SAT;0.000140000000000029;0.00024999999999997247;63;10
489.cnf;SAT;0.00014099999999994672;0.0005950000000000122;187;23
338.cnf;SAT;0.0004370000000000207;0.0004389999999999672;139;12
476.cnf;SAT;0.00013299999999999423;0.0004190000000000027;123;21
310.cnf;SAT;0.000134000000000023;0.0003630000000000022;102;13
304.cnf;SAT;0.00013499999999999623;0.00014899999999995472;32;8
462.cnf;SAT;0.00012999999999996348;0.0006369999999999987;202;22
305.cnf;SAT;0.00012899999999999023;8.099999999999774e-05;16;7
463.cnf;SAT;0.00013299999999999423;0.000138000000000027;39;5
477.cnf;SAT;0.0003770000000000162;0.0004959999999999964;139;14
311.cnf;SAT;0.00014900000000001024;0.0005140000000000144;144;16
339.cnf;SAT;0.00013900000000000023;0.000148000000000037;37;8
488.cnf;SAT;0.00014300000000000423;9.500000000001174e-05;15;8
661.cnf;SAT;0.00014100000000000223;0.00037599999999998746;111;14
107.cnf;SAT;0.000134000000000023;9.399999999998299e-05;20;7
113.cnf;SAT;0.00012499999999998623;0.00015599999999998948;43;9
675.cnf;SAT;0.00039600000000000746;0.00021699999999996722;58;12
885.cnf;SAT;0.00012899999999999023;0.00035200000000001896;101;11
891.cnf;SAT;0.00012500000000004174;0.00035199999999996345;85;17
649.cnf;SAT;0.00013599999999996948;0.00015699999999996272;37;5
846.cnf;SAT;0.00014199999999997548;0.00020400000000003748;52;12
12.cnf;SAT;0.00012699999999998823;0.0003389999999999782;96;14
852.cnf;SAT;0.00013099999999999223;0.00021499999999996522;54;12
715.cnf;SAT;0.0003970000000000362;0.00019099999999999673;51;12
701.cnf;SAT;0.00013299999999999423;0.00024599999999996847;62;10
729.cnf;SAT;0.000136000000000025;0.000126000000000015;28;7
932.cnf;SAT;0.00014700000000000824;0.0003509999999999902;101;13
926.cnf;SAT;0.00013599999999996948;9.399999999998299e-05;22;6
271.cnf;SAT;0.00012999999999996348;0.0007800000000000029;237;28
517.cnf;SAT;0.000130000000000019;0.0003790000000000182;111;16
503.cnf;SAT;0.00037999999999999146;0.00046999999999997044;140;17
265.cnf;SAT;0.00014199999999997548;0.00011499999999997623;29;4
259.cnf;SAT;0.000130000000000019;0.00010299999999996423;21;5
261.cnf;SAT;0.00014799999999998148;0.0003489999999999882;108;13
507.cnf;SAT;0.000148000000000037;7.699999999999374e-05;17;3
513.cnf;SAT;0.00013999999999997348;0.00027399999999999647;79;9
275.cnf;SAT;0.00012899999999999023;0.00012899999999999023;30;6
249.cnf;SAT;0.00040800000000001946;0.00046399999999996444;156;18
922.cnf;SAT;0.00012999999999996348;0.0006369999999999987;187;23
936.cnf;SAT;0.000138000000000027;0.0002610000000000112;73;11
705.cnf;SAT;0.000136000000000025;7.599999999996498e-05;17;3
711.cnf;SAT;0.00013700000000005375;0.0003449999999999842;87;13
739.cnf;SAT;0.00013499999999999623;0.0004750000000000032;141;17
856.cnf;SAT;0.000126000000000015;0.00011699999999997823;16;4
16.cnf;SAT;0.0007890000000000397;0.00022999999999995246;53;9
842.cnf;SAT;0.000142000000000031;0.0004309999999999592;128;17
671.cnf;SAT;0.000132000000000021;8.20000000000265e-05;15;5
117.cnf;SAT;0.00014100000000000223;0.00023099999999998122;63;10
103.cnf;SAT;0.00011899999999998023;0.0005310000000000037;190;23
665.cnf;SAT;0.00012999999999996348;0.0005380000000000384;155;20
895.cnf;SAT;0.000136000000000025;0.000162000000000051;46;7
659.cnf;SAT;0.0002850000000000352;0.0003049999999999997;83;11
881.cnf;SAT;0.000132000000000021;0.00039400000000000546;103;14
498.cnf;SAT;0.000134000000000023;0.00010100000000001774;21;5
315.cnf;SAT;0.000140000000000029;0.0002850000000000352;79;10
473.cnf;SAT;0.000130000000000019;0.00020999999999998797;64;6
467.cnf;SAT;0.00011899999999998023;0.00045000000000000595;139;18
301.cnf;SAT;0.00011899999999998023;0.00025199999999997447;68;9
329.cnf;SAT;0.0008569999999999967;7.500000000004725e-05;11;9
328.cnf;SAT;0.00011800000000000699;0.00011400000000000299;34;5
466.cnf;SAT;0.00011599999999994948;9.700000000001374e-05;24;6
300.cnf;SAT;0.00011499999999997623;0.0005230000000000512;161;18
314.cnf;SAT;0.00011800000000000699;0.00020399999999998197;59;14
472.cnf;SAT;0.00011800000000000699;7.799999999996698e-05;18;5
499.cnf;SAT;0.00012100000000003774;0.00019799999999997597;49;10
880.cnf;SAT;0.00039000000000000146;0.0005809999999999982;177;23
658.cnf;SAT;0.00012499999999998623;0.00010300000000001974;24;5
894.cnf;SAT;0.00012499999999998623;0.0004770000000000052;131;18
102.cnf;SAT;0.000126000000000015;9.999999999998899e-05;25;5
664.cnf;SAT;0.00012899999999999023;0.000126000000000015;22;7
670.cnf;SAT;0.00012699999999998823;0.00010599999999999499;22;5
116.cnf;SAT;0.000124000000000013;0.00040599999999996195;138;16
843.cnf;SAT;0.0002689999999999637;0.000246000000000024;71;12
17.cnf;SAT;0.00011800000000000699;0.00019799999999997597;60;7
857.cnf;SAT;0.000128000000000017;0.00025599999999997847;76;11
738.cnf;SAT;0.00011800000000000699;0.00024399999999996647;78;10
710.cnf;SAT;0.00011500000000003174;0.00010900000000002574;29;6
704.cnf;SAT;0.000128000000000017;0.000132000000000021;28;10
937.cnf;SAT;0.00011699999999997823;7.40000000000185e-05;14;6
923.cnf;SAT;0.00026199999999998447;0.0004549999999999832;174;20
248.cnf;SAT;0.00011600000000000499;0.0002989999999999937;97;14
512.cnf;SAT;0.00011400000000000299;0.00039400000000000546;127;20
274.cnf;SAT;0.00012099999999998223;0.0003950000000000342;130;16
260.cnf;SAT;0.00011600000000000499;0.00017000000000000348;47;9
506.cnf;SAT;0.00011300000000002974;0.00015299999999995872;40;14
289.cnf;SAT;0.00011500000000003174;6.999999999995898e-05;17;3
276.cnf;SAT;0.00024299999999999322;0.00022700000000003273;72;14
510.cnf;SAT;0.00011699999999997823;0.0003730000000000122;127;17
504.cnf;SAT;0.00011600000000000499;0.00039800000000000946;124;15
262.cnf;SAT;0.000124000000000013;0.0002709999999999657;75;13
538.cnf;SAT;0.00012100000000003774;0.0003949999999999787;118;19
909.cnf;SAT;0.00011500000000003174;0.00010899999999997023;31;5
935.cnf;SAT;0.00011400000000000299;0.0002510000000000012;74;11
921.cnf;SAT;0.0002449999999999952;0.00038199999999999346;124;14
712.cnf;SAT;0.00012499999999998623;0.00036600000000003297;113;15
706.cnf;SAT;0.00011500000000003174;0.00010799999999999699;22;8
869.cnf;SAT;0.000130000000000019;0.00012000000000000899;28;5
29.cnf;SAT;0.00011600000000000499;7.20000000000165e-05;10;10
841.cnf;SAT;0.00011499999999997623;0.00024300000000004873;75;11
699.cnf;SAT;0.00011099999999997223;0.00014799999999998148;39;8
855.cnf;SAT;0.00025599999999997847;0.0004370000000000207;121;15
15.cnf;SAT;0.00011700000000003374;7.60000000000205e-05;11;9
666.cnf;SAT;0.00011499999999997623;0.00030800000000003047;98;14
100.cnf;SAT;0.00011400000000000299;0.0002650000000000152;76;13
114.cnf;SAT;0.000124000000000013;0.00024399999999996647;83;10
672.cnf;SAT;0.00012799999999996148;0.0004550000000000387;135;19
882.cnf;SAT;0.00012699999999998823;0.00025999999999998247;75;14
128.cnf;SAT;0.0002530000000000032;0.00015899999999996473;38;13
896.cnf;SAT;0.00011400000000000299;0.00039400000000000546;116;15
302.cnf;SAT;0.00011499999999997623;6.700000000003925e-05;15;5
464.cnf;SAT;0.00012999999999996348;0.00019600000000002948;44;10
470.cnf;SAT;0.000128000000000017;9.900000000001574e-05;20;6
316.cnf;SAT;0.00011899999999998023;0.0004649999999999932;148;20
458.cnf;SAT;0.00011499999999997623;0.00011100000000002774;27;7
459.cnf;SAT;0.00025799999999998047;0.00034000000000000696;106;13
471.cnf;SAT;0.00011600000000000499;9.199999999998099e-05;16;9
317.cnf;SAT;0.00011400000000000299;0.00018200000000001548;48;11
303.cnf;SAT;0.000132000000000021;0.00014300000000000423;34;6
465.cnf;SAT;0.00013499999999999623;0.00015500000000001624;37;6
129.cnf;SAT;0.00012000000000000899;0.0002550000000000052;72;15
897.cnf;SAT;0.000130000000000019;0.00016199999999999548;42;6
883.cnf;SAT;0.00029000000000001247;0.00011300000000002974;31;8
115.cnf;SAT;0.000136000000000025;0.0003770000000000162;108;15
673.cnf;SAT;0.000130000000000019;0.00014899999999995472;42;6
667.cnf;SAT;0.000136000000000025;0.00028999999999995696;80;12
101.cnf;SAT;0.00012899999999999023;0.00043599999999999195;127;13
14.cnf;SAT;0.00011600000000000499;0.00021799999999999597;60;9
854.cnf;SAT;0.00011800000000000699;8.700000000000374e-05;12;10
698.cnf;SAT;0.00023600000000001398;0.00013699999999999823;36;9
840.cnf;SAT;0.00011300000000002974;0.00030799999999997496;104;13
28.cnf;SAT;0.00011499999999997623;0.00016500000000002624;45;9
868.cnf;SAT;0.00012599999999995948;0.0003449999999999842;111;14
707.cnf;SAT;0.00011499999999997623;8.900000000000574e-05;23;3
713.cnf;SAT;0.00011400000000000299;6.999999999995898e-05;16;4
920.cnf;SAT;0.00011400000000000299;0.00029600000000001847;88;16
934.cnf;SAT;0.00023899999999998922;0.00012699999999998823;39;7
908.cnf;SAT;0.00012000000000000899;0.00018599999999996397;52;13
539.cnf;SAT;0.00012499999999998623;0.000130000000000019;34;7
505.cnf;SAT;0.00011499999999997623;0.00020500000000001073;61;7
263.cnf;SAT;0.00011300000000002974;0.0004689999999999972;154;23
277.cnf;SAT;0.00011300000000002974;0.00042399999999997995;137;19
511.cnf;SAT;0.00011700000000003374;0.00024599999999996847;74;11
288.cnf;SAT;0.00023899999999998922;0.00010099999999996223;21;11
589.cnf;SAT;0.000126000000000015;0.00014300000000000423;30;12
238.cnf;SAT;0.00013299999999999423;0.0003190000000000137;86;11
210.cnf;SAT;0.000128000000000017;0.0003509999999999902;98;13
576.cnf;SAT;0.00012999999999996348;0.00024200000000001998;73;13
562.cnf;SAT;0.00012899999999999023;7.60000000000205e-05;10;10
204.cnf;SAT;0.00013599999999996948;0.0004549999999999832;128;19
953.cnf;SAT;0.00029200000000001447;0.00013499999999999623;31;8
947.cnf;SAT;0.00013299999999999423;0.000156000000000045;36;9
990.cnf;SAT;0.00013099999999999223;0.00016699999999997273;39;10
748.cnf;SAT;0.00015900000000002024;0.00021200000000004549;46;9
984.cnf;SAT;0.00013799999999997148;0.0003110000000000057;84;10
774.cnf;SAT;0.000134000000000023;0.00018899999999999473;49;7
760.cnf;SAT;0.000130000000000019;0.00036999999999998145;115;14
827.cnf;SAT;0.0002830000000000332;0.00028800000000001047;85;13
67.cnf;SAT;0.00014399999999997748;0.0005580000000000029;163;22
199.cnf;SAT;0.000130000000000019;0.0004770000000000052;149;16
833.cnf;SAT;0.00015100000000001224;0.00032999999999999696;100;10
73.cnf;SAT;0.00015699999999996272;0.00021799999999999597;58;9
9.cnf;SAT;0.00014100000000000223;0.0004210000000000047;107;16
628.cnf;SAT;0.00013699999999999823;7.999999999996898e-05;14;6
98.cnf;SAT;0.0002889999999999837;0.00034000000000000696;91;14
600.cnf;SAT;0.00013099999999999223;0.0002550000000000052;69;10
166.cnf;SAT;0.00012699999999998823;0.00021100000000001673;53;7
172.cnf;SAT;0.00013399999999996748;0.00027599999999999847;74;13
614.cnf;SAT;0.00013499999999999623;0.00022499999999997522;54;10
358.cnf;SAT;0.00013099999999999223;0.00013099999999999223;32;8
364.cnf;SAT;0.00013099999999999223;0.00018400000000001748;52;11
402.cnf;SAT;0.0002810000000000312;8.299999999999974e-05;15;5
416.cnf;SAT;0.000130000000000019;0.00011899999999998023;21;10
370.cnf;SAT;0.000128000000000017;0.00010599999999999499;23;7
417.cnf;SAT;0.00012599999999995948;0.00041400000000002546;124;19
371.cnf;SAT;0.000128000000000017;7.899999999999574e-05;15;5
365.cnf;SAT;0.00012999999999996348;0.00013499999999999623;36;6
403.cnf;SAT;0.00014100000000000223;9.00000000000345e-05;18;2
359.cnf;SAT;0.0003650000000000042;0.0005030000000000312;147;18
173.cnf;SAT;0.00015100000000001224;0.00025399999999997647;57;8
615.cnf;SAT;0.000142000000000031;0.0002610000000000112;64;11
601.cnf;SAT;0.00013299999999999423;0.00027399999999999647;75;12
99.cnf;SAT;0.00013499999999999623;0.0002809999999999757;90;13
167.cnf;SAT;0.00014199999999997548;0.00032799999999999496;91;14
629.cnf;SAT;0.00014699999999995272;0.000496000000000052;141;20
8.cnf;SAT;0.00029599999999996296;0.0005050000000000332;161;19
72.cnf;SAT;0.00013799999999997148;0.00014300000000000423;26;9
832.cnf;SAT;0.00015300000000001424;0.00023899999999998922;58;10
66.cnf;SAT;0.000138000000000027;0.00019000000000002348;46;9
826.cnf;SAT;0.00013099999999999223;0.0003090000000000037;96;11
198.cnf;SAT;0.000130000000000019;0.00015100000000001224;40;7
761.cnf;SAT;0.000132000000000021;0.00010700000000002374;23;6
775.cnf;SAT;0.00028000000000000247;0.00011600000000000499;20;11
985.cnf;SAT;0.000128000000000017;0.00013799999999997148;23;5
749.cnf;SAT;0.00015399999999998748;0.00016299999999996873;33;8
991.cnf;SAT;0.00017699999999998273;0.0002670000000000172;60;14
946.cnf;SAT;0.00017699999999998273;0.00023099999999998122;59;7
952.cnf;SAT;0.00015100000000001224;0.0004609999999999892;143;15
563.cnf;SAT;0.00015299999999995872;8.40000000000285e-05;14;6
205.cnf;SAT;0.00031400000000003647;9.499999999995623e-05;20;7
211.cnf;SAT;0.000144000000000033;0.000138000000000027;32;10
577.cnf;SAT;0.00014500000000000624;0.0003450000000000397;103;12
239.cnf;SAT;0.00013399999999996748;0.0004510000000000347;125;14
