File;Result;Init Time;Solve Time;Propagations;Decisions
443.cnf;UNSAT;0.00026999999999999247;0.0025660000000002903;914;62
324.cnf;UNSAT;0.0006770000000000387;0.004417000000000115;1643;105
442.cnf;UNSAT;0.0002729999999999677;0.004593999999999987;1728;103
456.cnf;UNSAT;0.0002589999999997872;0.004282000000000341;1537;95
330.cnf;UNSAT;0.00047200000000025;0.004145999999999983;1545;87
318.cnf;UNSAT;0.00025599999999981193;0.007282000000000011;2647;158
481.cnf;UNSAT;0.0002670000000000172;0.0031650000000000844;1140;65
495.cnf;UNSAT;0.0005880000000000329;0.003635000000000055;1335;81
898.cnf;UNSAT;0.00025000000000030553;0.004979000000000067;1844;114
640.cnf;UNSAT;0.0002620000000002065;0.004073999999999689;1524;100
126.cnf;UNSAT;0.00055200000000033;0.005301999999999918;1934;122
132.cnf;UNSAT;0.00028099999999975367;0.005784999999999929;2162;132
654.cnf;UNSAT;0.000304000000000304;0.008232999999999713;3048;182
668.cnf;UNSAT;0.0007850000000000357;0.004044999999999632;1571;94
683.cnf;UNSAT;0.00024300000000021527;0.0042690000000003;1536;87
697.cnf;UNSAT;0.0009530000000004257;0.005306000000000033;2013;124
27.cnf;UNSAT;0.000264000000000042;0.004213000000000022;1588;107
867.cnf;UNSAT;0.00025399999999997647;0.003965999999999692;1469;83
33.cnf;UNSAT;0.00037299999999973465;0.006045999999999996;2298;134
873.cnf;UNSAT;0.000248000000000026;0.006094000000000044;2290;126
734.cnf;UNSAT;0.000248000000000026;0.004699000000000009;1730;113
720.cnf;UNSAT;0.0003380000000001715;0.005210999999999633;1958;115
708.cnf;UNSAT;0.00024999999999986144;0.004839000000000038;1808;97
913.cnf;UNSAT;0.0002469999999998862;0.004715000000000025;1736;113
907.cnf;UNSAT;0.0003340000000000565;0.0025209999999997734;943;51
250.cnf;UNSAT;0.00024900000000016576;0.00774200000000036;2932;168
536.cnf;UNSAT;0.0002410000000003798;0.006300999999999668;2359;148
522.cnf;UNSAT;0.0003500000000000725;0.007245999999999864;2611;162
244.cnf;UNSAT;0.0002469999999998862;0.003671000000000202;1312;87
278.cnf;UNSAT;0.0002459999999997464;0.009377999999999886;3575;198
293.cnf;UNSAT;0.0003319999999997769;0.011360999999999954;4238;240
287.cnf;UNSAT;0.00025000000000030553;0.004378999999999689;1653;102
283.cnf;UNSAT;0.0002469999999998862;0.006334000000000284;2362;130
297.cnf;UNSAT;0.00038899999999975066;0.005074000000000023;1911;102
240.cnf;UNSAT;0.0002569999999999517;0.00973299999999977;3705;209
526.cnf;UNSAT;0.0002740000000001075;0.002785999999999955;966;63
532.cnf;UNSAT;0.00034099999999970265;0.010638999999999843;3966;221
254.cnf;UNSAT;0.0002460000000001905;0.0036519999999997665;1397;82
268.cnf;UNSAT;0.0002569999999999517;0.004891000000000201;1836;109
903.cnf;UNSAT;0.0003530000000000477;0.004445999999999728;1586;103
917.cnf;UNSAT;0.0002629999999999022;0.004329999999999945;1595;95
724.cnf;UNSAT;0.0002459999999997464;0.003598000000000212;1396;87
730.cnf;UNSAT;0.0003709999999998992;0.0034839999999998206;1376;81
718.cnf;UNSAT;0.0002460000000001905;0.003930999999999685;1464;97
693.cnf;UNSAT;0.0002729999999999677;0.0032719999999999416;1174;70
687.cnf;UNSAT;0.0003550000000003273;0.005626000000000353;2079;111
877.cnf;UNSAT;0.00028700000000014825;0.005555999999999894;1960;123
37.cnf;UNSAT;0.0002779999999997784;0.006483999999999934;2515;141
863.cnf;UNSAT;0.0003649999999999487;0.004477000000000064;1592;99
23.cnf;UNSAT;0.00026599999999987745;0.007086000000000148;2712;174
650.cnf;UNSAT;0.000344000000000122;0.005157999999999774;1948;114
888.cnf;UNSAT;0.0002789999999999182;0.0080429999999998;3074;185
136.cnf;UNSAT;0.0002580000000000915;0.002969999999999917;1058;70
122.cnf;UNSAT;0.0003170000000003448;0.005560999999999705;2052;121
644.cnf;UNSAT;0.00024500000000005073;0.006673999999999847;2519;155
678.cnf;UNSAT;0.0002569999999999517;0.005501999999999896;2044;123
491.cnf;UNSAT;0.00032900000000024576;0.004693000000000058;1766;92
485.cnf;UNSAT;0.0002470000000003303;0.007726000000000344;2890;191
334.cnf;UNSAT;0.00025399999999997647;0.0045520000000003336;1686;98
452.cnf;UNSAT;0.0003379999999997274;0.005613000000000312;2160;142
446.cnf;UNSAT;0.0002519999999996969;0.00641399999999992;2389;135
320.cnf;UNSAT;0.00025499999999967216;0.003894999999999982;1459;81
308.cnf;UNSAT;0.000444000000000333;0.002494999999999692;930;55
309.cnf;UNSAT;0.0002619999999997624;0.005704999999999849;2135;114
447.cnf;UNSAT;0.00025500000000011624;0.00626199999999999;2351;123
321.cnf;UNSAT;0.0006740000000000634;0.004518000000000022;1604;97
335.cnf;UNSAT;0.0002460000000001905;0.0057069999999996845;2079;129
453.cnf;UNSAT;0.00024399999999991095;0.0043679999999999275;1600;98
484.cnf;UNSAT;0.0005739999999998524;0.00905800000000001;3293;192
490.cnf;UNSAT;0.00028099999999975367;0.009878000000000053;3766;216
679.cnf;UNSAT;0.00032399999999999096;0.0037730000000002484;1437;90
123.cnf;UNSAT;0.0005649999999999267;0.005195000000000061;1879;117
645.cnf;UNSAT;0.00024899999999972167;0.005473999999999979;2080;139
889.cnf;UNSAT;0.0002789999999999182;0.006104000000000109;2264;132
651.cnf;UNSAT;0.0005829999999997781;0.004329000000000249;1594;92
137.cnf;UNSAT;0.0002580000000000915;0.004065999999999903;1549;104
22.cnf;UNSAT;0.0002790000000003623;0.011230000000000295;4189;238
862.cnf;UNSAT;0.0006250000000003197;0.005684999999999718;2038;129
36.cnf;UNSAT;0.00023799999999996047;0.006120999999999821;2297;128
876.cnf;UNSAT;0.00025399999999997647;0.00340700000000016;1247;80
686.cnf;UNSAT;0.0005619999999999514;0.004277999999999782;1623;98
692.cnf;UNSAT;0.000256000000000256;0.006264999999999965;2269;140
719.cnf;UNSAT;0.00028200000000033754;0.006123999999999796;2267;147
731.cnf;UNSAT;0.000652000000000097;0.007144999999999957;2681;154
725.cnf;UNSAT;0.0002530000000002808;0.0040519999999997225;1538;93
916.cnf;UNSAT;0.0005510000000001902;0.00619600000000009;2273;144
902.cnf;UNSAT;0.00026500000000018176;0.008452999999999822;3101;188
269.cnf;UNSAT;0.00025000000000030553;0.00355900000000009;1361;82
533.cnf;UNSAT;0.0005430000000004043;0.004034000000000315;1517;93
255.cnf;UNSAT;0.0002460000000001905;0.005815999999999821;2180;139
241.cnf;UNSAT;0.00024900000000016576;0.0070149999999999935;2717;155
527.cnf;UNSAT;0.0005490000000003548;0.005087999999999759;1917;121
296.cnf;UNSAT;0.0002469999999998862;0.005810000000000315;2136;125
282.cnf;UNSAT;0.00025399999999997647;0.0031360000000000277;1132;70
294.cnf;UNSAT;0.0005540000000001655;0.00912600000000019;3348;202
280.cnf;UNSAT;0.00024500000000005073;0.007932000000000272;2963;178
257.cnf;UNSAT;0.0002620000000002065;0.002689999999999859;1024;66
531.cnf;UNSAT;0.0005879999999995889;0.006149000000000182;2345;142
525.cnf;UNSAT;0.00024500000000005073;0.004052999999999862;1514;92
243.cnf;UNSAT;0.00024500000000005073;0.004621999999999904;1754;111
519.cnf;UNSAT;0.0005690000000000417;0.005851999999999968;2254;135
928.cnf;UNSAT;0.00025400000000042056;0.006240999999999719;2436;145
914.cnf;UNSAT;0.0002510000000000012;0.0033360000000000056;1182;70
900.cnf;UNSAT;0.0006029999999999092;0.00448499999999985;1751;105
733.cnf;UNSAT;0.00025999999999992696;0.006800999999999835;2608;156
727.cnf;UNSAT;0.0002580000000000915;0.003562000000000065;1360;83
684.cnf;UNSAT;0.0006129999999999747;0.004770999999999859;1735;106
848.cnf;UNSAT;0.0002580000000000915;0.0043359999999998955;1658;102
690.cnf;UNSAT;0.000264000000000042;0.004902999999999658;1770;100
860.cnf;UNSAT;0.0006140000000001145;0.00711700000000004;2593;158
20.cnf;UNSAT;0.00026500000000018176;0.007690999999999892;2774;162
874.cnf;UNSAT;0.0002900000000001235;0.004593999999999987;1679;100
34.cnf;UNSAT;0.0006379999999999164;0.005440999999999807;2091;113
647.cnf;UNSAT;0.0003230000000002953;0.005748999999999782;2212;142
121.cnf;UNSAT;0.00026499999999973767;0.011356000000000144;4242;243
135.cnf;UNSAT;0.0006370000000002207;0.005392000000000063;1947;130
653.cnf;UNSAT;0.00027100000000013225;0.003373999999999988;1235;70
109.cnf;UNSAT;0.000268000000000157;0.0042159999999999975;1545;98
486.cnf;UNSAT;0.0005560000000000009;0.004242000000000079;1577;97
492.cnf;UNSAT;0.0002530000000002808;0.004725999999999786;1795;106
323.cnf;UNSAT;0.00026100000000006673;0.0026570000000001315;951;58
445.cnf;UNSAT;0.0006370000000002207;0.0049239999999999284;1809;109
451.cnf;UNSAT;0.00024999999999986144;0.008831000000000255;3294;202
337.cnf;UNSAT;0.0002729999999999677;0.005069999999999908;1889;107
479.cnf;UNSAT;0.0006909999999997751;0.005215999999999887;1971;115
478.cnf;UNSAT;0.0002510000000000012;0.006445999999999952;2429;136
450.cnf;UNSAT;0.0005740000000002965;0.0037959999999999106;1486;88
336.cnf;UNSAT;0.0002510000000000012;0.006970000000000365;2655;152
322.cnf;UNSAT;0.0002510000000000012;0.006567000000000434;2484;135
444.cnf;UNSAT;0.0005819999999996384;0.0043480000000002406;1684;95
493.cnf;UNSAT;0.0002459999999997464;0.008116000000000234;3067;190
487.cnf;UNSAT;0.00024900000000016576;0.004816999999999627;1756;104
108.cnf;UNSAT;0.00047500000000022524;0.004217000000000137;1647;96
134.cnf;UNSAT;0.0002469999999998862;0.007498000000000005;2804;152
652.cnf;UNSAT;0.00024500000000005073;0.005392999999999759;2040;125
646.cnf;UNSAT;0.0005619999999999514;0.004979999999999762;1856;116
120.cnf;UNSAT;0.00024300000000021527;0.005682999999999883;2010;114
35.cnf;UNSAT;0.000272000000000272;0.003493999999999886;1273;68
875.cnf;UNSAT;0.0005959999999998189;0.008817000000000075;3334;215
21.cnf;UNSAT;0.00029700000000021376;0.005918000000000312;2214;131
861.cnf;UNSAT;0.0002689999999998527;0.0037329999999999863;1388;83
691.cnf;UNSAT;0.0006209999999997606;0.004746000000000361;1704;101
849.cnf;UNSAT;0.000256000000000256;0.005589000000000066;2103;128
685.cnf;UNSAT;0.00025999999999992696;0.0034130000000001104;1239;80
726.cnf;UNSAT;0.00047599999999992093;0.0043239999999999945;1568;88
732.cnf;UNSAT;0.0002510000000000012;0.003925000000000178;1408;87
901.cnf;UNSAT;0.0002619999999997624;0.00797900000000018;2915;175
915.cnf;UNSAT;0.0006930000000000547;0.0041999999999999815;1514;92
929.cnf;UNSAT;0.000284000000000173;0.005865000000000009;2159;128
518.cnf;UNSAT;0.0002619999999997624;0.006358000000000086;2427;168
524.cnf;UNSAT;0.0006530000000002367;0.009272000000000169;3528;215
242.cnf;UNSAT;0.00028199999999989345;0.006184999999999885;2348;143
256.cnf;UNSAT;0.00026500000000018176;0.005250999999999895;1870;119
530.cnf;UNSAT;0.0005939999999999834;0.005257999999999985;2006;113
281.cnf;UNSAT;0.0002519999999996969;0.006337999999999955;2343;147
295.cnf;UNSAT;0.00025000000000030553;0.0044599999999999085;1678;92
298.cnf;UNSAT;0.0004879999999998219;0.006717000000000084;2500;145
529.cnf;UNSAT;0.00024999999999986144;0.00681200000000004;2555;156
515.cnf;UNSAT;0.00025599999999981193;0.004634999999999945;1715;107
273.cnf;UNSAT;0.0005900000000003125;0.005954000000000015;2241;134
267.cnf;UNSAT;0.000248000000000026;0.0039759999999997575;1406;96
501.cnf;UNSAT;0.0002460000000001905;0.005463999999999913;1981;113
930.cnf;UNSAT;0.0005959999999998189;0.00781900000000002;2947;177
924.cnf;UNSAT;0.00024399999999991095;0.0051040000000002195;1924;110
918.cnf;UNSAT;0.00024399999999991095;0.0045359999999998735;1640;104
717.cnf;UNSAT;0.000504000000000282;0.008217999999999837;3008;191
703.cnf;UNSAT;0.0002460000000001905;0.004960999999999771;1852;113
844.cnf;UNSAT;0.0005350000000001742;0.0035199999999999676;1302;73
850.cnf;UNSAT;0.00024500000000005073;0.007324999999999804;2687;158
10.cnf;UNSAT;0.00024500000000005073;0.003992999999999913;1573;103
688.cnf;UNSAT;0.0005310000000000592;0.0030250000000000554;1057;70
878.cnf;UNSAT;0.0002830000000000332;0.003422000000000036;1278;77
38.cnf;UNSAT;0.00028199999999989345;0.00464600000000015;1717;100
139.cnf;UNSAT;0.0005149999999995991;0.006361000000000061;2275;139
887.cnf;UNSAT;0.0003390000000003113;0.005201000000000011;1927;112
893.cnf;UNSAT;0.00031200000000009;0.0030760000000000787;1086;70
105.cnf;UNSAT;0.00100800000000012;0.004842000000000013;1788;109
663.cnf;UNSAT;0.0003429999999999822;0.004226000000000063;1611;99
677.cnf;UNSAT;0.00026500000000018176;0.003737999999999797;1320;83
111.cnf;UNSAT;0.0004669999999999952;0.007830999999999921;2977;188
449.cnf;UNSAT;0.0002739999999996634;0.005054000000000336;1826;114
461.cnf;UNSAT;0.0002529999999998367;0.0056109999999995885;2053;130
307.cnf;UNSAT;0.0003660000000000885;0.007676999999999712;2959;179
313.cnf;UNSAT;0.0002690000000002968;0.0040199999999996905;1532;83
475.cnf;UNSAT;0.000272000000000272;0.005811999999999706;2116;133
312.cnf;UNSAT;0.0003649999999999487;0.003227000000000313;1138;72
474.cnf;UNSAT;0.0002469999999998862;0.005364000000000146;1996;117
460.cnf;UNSAT;0.0002620000000002065;0.0067189999999999195;2473;155
306.cnf;UNSAT;0.00036199999999997345;0.007226000000000177;2608;159
448.cnf;UNSAT;0.0002789999999999182;0.0047559999999999825;1760;116
676.cnf;UNSAT;0.0002529999999998367;0.003674000000000177;1330;85
110.cnf;UNSAT;0.0003500000000000725;0.0027879999999997906;1020;52
104.cnf;UNSAT;0.00025399999999997647;0.0033929999999999794;1200;75
662.cnf;UNSAT;0.0002670000000000172;0.0027930000000000454;1024;67
892.cnf;UNSAT;0.0003709999999998992;0.006264999999999965;2418;144
138.cnf;UNSAT;0.00025599999999981193;0.003543000000000074;1274;81
886.cnf;UNSAT;0.0003059999999996954;0.004913000000000167;1861;112
39.cnf;UNSAT;0.0002510000000000012;0.005964999999999776;2271;128
879.cnf;UNSAT;0.0002460000000001905;0.008232999999999713;3086;178
689.cnf;UNSAT;0.000328000000000106;0.003001999999999949;1092;64
11.cnf;UNSAT;0.00024500000000005073;0.004283000000000037;1608;104
851.cnf;UNSAT;0.000248000000000026;0.00835800000000031;3130;184
845.cnf;UNSAT;0.0003329999999999167;0.011734999999999829;4411;255
702.cnf;UNSAT;0.0002510000000000012;0.005828999999999862;2134;115
716.cnf;UNSAT;0.0002459999999997464;0.0026740000000002873;966;54
919.cnf;UNSAT;0.000328000000000106;0.003446999999999978;1266;76
925.cnf;UNSAT;0.00024399999999991095;0.009660000000000224;3581;225
931.cnf;UNSAT;0.00024399999999991095;0.005428999999999906;1968;121
266.cnf;UNSAT;0.00036199999999997345;0.007680000000000131;2834;174
500.cnf;UNSAT;0.000280000000000058;0.008334000000000064;3140;174
514.cnf;UNSAT;0.00024399999999991095;0.0036810000000002674;1337;91
272.cnf;UNSAT;0.00036299999999966914;0.0054230000000004;2067;120
528.cnf;UNSAT;0.000256000000000256;0.0040239999999998055;1467;87
299.cnf;UNSAT;0.000264000000000042;0.00517499999999993;1886;107
258.cnf;UNSAT;0.00032999999999994145;0.005762000000000267;2133;132
502.cnf;UNSAT;0.0002670000000000172;0.0050680000000000724;1841;111
264.cnf;UNSAT;0.00025999999999992696;0.010946999999999818;4065;238
270.cnf;UNSAT;0.000360000000000138;0.006911999999999807;2555;161
516.cnf;UNSAT;0.0002629999999999022;0.005417000000000005;1944;112
927.cnf;UNSAT;0.00024999999999986144;0.005719999999999725;2181;122
933.cnf;UNSAT;0.0003709999999998992;0.00479099999999999;1791;104
728.cnf;UNSAT;0.00027100000000013225;0.0032159999999996636;1163;70
700.cnf;UNSAT;0.00028600000000000847;0.0020929999999999005;776;46
714.cnf;UNSAT;0.0004939999999997724;0.006985000000000241;2606;153
853.cnf;UNSAT;0.0002670000000000172;0.0044919999999999405;1677;105
13.cnf;UNSAT;0.00025999999999992696;0.007299999999999862;2762;175
847.cnf;UNSAT;0.0006990000000000052;0.006607999999999947;2494;157
648.cnf;UNSAT;0.00024999999999986144;0.008390000000000342;3115;203
890.cnf;UNSAT;0.0002469999999998862;0.0034329999999997973;1291;78
884.cnf;UNSAT;0.0005939999999999834;0.004068999999999878;1519;90
112.cnf;UNSAT;0.0002469999999998862;0.0043679999999999275;1594;94
674.cnf;UNSAT;0.0005260000000002485;0.0061029999999999696;2347;147
660.cnf;UNSAT;0.00024299999999977118;0.004509000000000096;1706;112
106.cnf;UNSAT;0.00024500000000005073;0.0045519999999998895;1658;97
489.cnf;UNSAT;0.0005470000000000752;0.01274099999999967;4854;273
338.cnf;UNSAT;0.00025399999999997647;0.004461000000000048;1643;100
476.cnf;UNSAT;0.00024399999999991095;0.005072999999999883;1935;108
310.cnf;UNSAT;0.0006340000000002455;0.0042719999999998315;1614;101
304.cnf;UNSAT;0.0002409999999999357;0.0034920000000000506;1222;78
462.cnf;UNSAT;0.00024399999999991095;0.004565000000000374;1710;100
305.cnf;UNSAT;0.0005599999999996719;0.0043920000000001735;1599;96
463.cnf;UNSAT;0.0002409999999999357;0.005230000000000068;1971;115
477.cnf;UNSAT;0.0002629999999999022;0.004110999999999976;1518;90
311.cnf;UNSAT;0.0006450000000000067;0.002993999999999719;1188;65
339.cnf;UNSAT;0.0002729999999999677;0.008500000000000174;3270;194
488.cnf;UNSAT;0.0002589999999997872;0.006521000000000221;2511;150
661.cnf;UNSAT;0.0006270000000001552;0.00618300000000005;2311;128
107.cnf;UNSAT;0.00025500000000011624;0.006012000000000128;2282;125
113.cnf;UNSAT;0.0002510000000000012;0.005684999999999718;2143;132
675.cnf;UNSAT;0.0005670000000002062;0.00641999999999987;2340;151
885.cnf;UNSAT;0.0002619999999997624;0.008065999999999907;2990;168
891.cnf;UNSAT;0.0002620000000002065;0.0052280000000002325;1912;117
649.cnf;UNSAT;0.0006139999999996704;0.010080000000000311;3895;222
846.cnf;UNSAT;0.0002629999999999022;0.006933000000000078;2523;148
12.cnf;UNSAT;0.0002889999999999837;0.008563000000000098;3141;178
852.cnf;UNSAT;0.0005950000000001232;0.005386000000000113;1998;116
715.cnf;UNSAT;0.00027599999999994296;0.00842199999999993;3212;202
701.cnf;UNSAT;0.00026499999999973767;0.004685999999999968;1762;103
729.cnf;UNSAT;0.0005949999999996791;0.0038370000000003124;1481;92
932.cnf;UNSAT;0.0002589999999997872;0.006676000000000126;2456;151
926.cnf;UNSAT;0.00025000000000030553;0.0032849999999999824;1111;81
271.cnf;UNSAT;0.0005890000000001727;0.005025999999999975;1822;103
517.cnf;UNSAT;0.00024500000000005073;0.0038449999999996542;1402;84
503.cnf;UNSAT;0.00024299999999977118;0.005869000000000124;2160;115
265.cnf;UNSAT;0.0005859999999997534;0.005662000000000056;2125;129
259.cnf;UNSAT;0.0002469999999998862;0.006893999999999956;2597;145
261.cnf;UNSAT;0.00025399999999997647;0.004354999999999887;1573;102
507.cnf;UNSAT;0.0005799999999998029;0.0036880000000003577;1326;80
513.cnf;UNSAT;0.0002529999999998367;0.004869000000000234;1819;102
275.cnf;UNSAT;0.0002479999999995819;0.005177000000000209;1927;118
249.cnf;UNSAT;0.0005929999999998437;0.01028299999999982;3917;227
922.cnf;UNSAT;0.0002469999999998862;0.005008999999999819;1837;103
936.cnf;UNSAT;0.0005170000000003228;0.0030810000000003335;1144;56
705.cnf;UNSAT;0.00024500000000005073;0.00426100000000007;1552;91
711.cnf;UNSAT;0.00024299999999977118;0.008624000000000187;3139;183
739.cnf;UNSAT;0.0006050000000001887;0.006019999999999914;2174;124
856.cnf;UNSAT;0.00026499999999973767;0.005997000000000252;2196;131
16.cnf;UNSAT;0.00024299999999977118;0.0043999999999999595;1666;105
842.cnf;UNSAT;0.0006159999999999499;0.0033909999999997;1243;71
671.cnf;UNSAT;0.000272000000000272;0.00478299999999976;1818;112
117.cnf;UNSAT;0.00030200000000002447;0.005504999999999871;2074;117
103.cnf;UNSAT;0.0005969999999999587;0.00486299999999984;1758;100
665.cnf;UNSAT;0.00030300000000016425;0.0019599999999999618;712;51
895.cnf;UNSAT;0.00027700000000008274;0.005348999999999826;1925;128
659.cnf;UNSAT;0.0006249999999998757;0.006008000000000013;2186;135
881.cnf;UNSAT;0.0002889999999999837;0.004026000000000085;1462;84
498.cnf;UNSAT;0.00026600000000032153;0.0042959999999996334;1573;84
315.cnf;UNSAT;0.0005239999999999689;0.005440999999999807;2006;128
473.cnf;UNSAT;0.00025399999999997647;0.004145999999999983;1411;85
467.cnf;UNSAT;0.00023799999999996047;0.00565300000000013;2047;128
301.cnf;UNSAT;0.0005950000000001232;0.006882000000000055;2654;159
329.cnf;UNSAT;0.0002580000000000915;0.0051000000000001044;1818;115
328.cnf;UNSAT;0.00026199999999931833;0.0030960000000002097;1125;61
466.cnf;UNSAT;0.0007030000000005643;0.00493399999999955;1887;121
300.cnf;UNSAT;0.00027100000000057634;0.0065070000000000405;2397;163
314.cnf;UNSAT;0.0002569999999995076;0.004229000000000482;1604;94
472.cnf;UNSAT;0.0005969999999999587;0.0047600000000000975;1762;104
499.cnf;UNSAT;0.00025399999999997647;0.004633000000000109;1727;110
880.cnf;UNSAT;0.00024900000000016576;0.005517999999999468;2040;125
658.cnf;UNSAT;0.0005239999999995248;0.006987999999999772;2624;158
894.cnf;UNSAT;0.00025399999999997647;0.005616999999999983;2108;129
102.cnf;UNSAT;0.0002450000000004948;0.00494799999999973;1830;105
664.cnf;UNSAT;0.0005870000000003373;0.0053469999999995466;2006;120
670.cnf;UNSAT;0.0002469999999998862;0.0043439999999996814;1574;89
116.cnf;UNSAT;0.0002450000000004948;0.005480999999999625;1946;121
843.cnf;UNSAT;0.0005829999999997781;0.004038999999999682;1457;101
17.cnf;UNSAT;0.000248000000000026;0.0045799999999998064;1695;99
857.cnf;UNSAT;0.00024900000000016576;0.005113999999999841;1847;108
738.cnf;UNSAT;0.0005940000000004275;0.007700999999999958;2761;168
710.cnf;UNSAT;0.00024300000000021527;0.009515000000000384;3545;218
704.cnf;UNSAT;0.0002409999999999357;0.0070870000000002875;2653;157
937.cnf;UNSAT;0.0006099999999999994;0.006566999999999545;2403;148
923.cnf;UNSAT;0.0003159999999997609;0.0049920000000005516;1832;110
248.cnf;UNSAT;0.0006099999999999994;0.004837000000000202;1707;112
512.cnf;UNSAT;0.0002620000000002065;0.0034640000000001336;1277;77
274.cnf;UNSAT;0.0002580000000005356;0.008154999999999468;2990;173
260.cnf;UNSAT;0.0006020000000006576;0.007561000000000817;2796;175
506.cnf;UNSAT;0.000268000000000157;0.004029999999999312;1403;86
289.cnf;UNSAT;0.00025000000000030553;0.003021999999999636;1054;64
276.cnf;UNSAT;0.0005309999999996151;0.005142000000000202;1953;109
510.cnf;UNSAT;0.00025500000000011624;0.002578999999999887;914;55
504.cnf;UNSAT;0.00025099999999955713;0.0070670000000001565;2620;153
262.cnf;UNSAT;0.0005629999999996471;0.0055509999999996396;2063;125
538.cnf;UNSAT;0.00025999999999992696;0.005578000000000749;2010;108
909.cnf;UNSAT;0.000256000000000256;0.007140999999999842;2632;149
935.cnf;UNSAT;0.0006249999999994316;0.0060989999999998545;2368;134
921.cnf;UNSAT;0.00026100000000006673;0.00340600000000002;1167;72
712.cnf;UNSAT;0.00025999999999992696;0.003982999999999848;1477;91
706.cnf;UNSAT;0.0005500000000004945;0.0061189999999999856;2336;143
869.cnf;UNSAT;0.0002620000000002065;0.004337999999999731;1507;90
29.cnf;UNSAT;0.00025900000000067536;0.005633999999999695;2060;126
841.cnf;UNSAT;0.0005819999999996384;0.004478000000000648;1718;101
699.cnf;UNSAT;0.000248000000000026;0.00494299999999992;1825;128
855.cnf;UNSAT;0.0002570000000003958;0.006620999999999988;2436;143
15.cnf;UNSAT;0.0005850000000000577;0.004585999999999757;1744;100
666.cnf;UNSAT;0.00024400000000035504;0.004056999999999533;1519;92
100.cnf;UNSAT;0.00025399999999997647;0.005976999999999677;2236;128
114.cnf;UNSAT;0.0009079999999999089;0.003270999999999802;1185;74
672.cnf;UNSAT;0.000248000000000026;0.005449000000000481;1980;115
882.cnf;UNSAT;0.0002520000000005851;0.0036440000000004247;1340;81
128.cnf;UNSAT;0.0004499999999998394;0.005303000000000502;2007;126
896.cnf;UNSAT;0.000248000000000026;0.006114000000000175;2204;136
302.cnf;UNSAT;0.00025399999999997647;0.006013000000000268;2220;132
464.cnf;UNSAT;0.00035299999999960363;0.007514999999999716;2780;178
470.cnf;UNSAT;0.0002519999999996969;0.005434000000000161;1962;120
316.cnf;UNSAT;0.00030999999999981043;0.003976999999999897;1459;89
458.cnf;UNSAT;0.00025000000000030553;0.0027970000000001605;1017;55
459.cnf;UNSAT;0.000268000000000157;0.0049080000000003565;1725;115
471.cnf;UNSAT;0.00038499999999963563;0.004890000000000505;1758;102
317.cnf;UNSAT;0.00026500000000062585;0.005034999999999457;1832;101
303.cnf;UNSAT;0.0002620000000002065;0.007299999999999862;2665;144
465.cnf;UNSAT;0.0003540000000006316;0.0034589999999994347;1261;79
129.cnf;UNSAT;0.0002519999999996969;0.005313000000000123;1978;138
897.cnf;UNSAT;0.0002770000000005268;0.004490000000000549;1661;96
883.cnf;UNSAT;0.00035699999999927456;0.006245999999999974;2313;127
115.cnf;UNSAT;0.0002740000000001075;0.003957999999999906;1454;82
673.cnf;UNSAT;0.0002690000000002968;0.006482000000000099;2475;160
667.cnf;UNSAT;0.0003589999999995541;0.005144999999999733;1865;108
101.cnf;UNSAT;0.0002899999999996794;0.003626000000000573;1329;71
14.cnf;UNSAT;0.0002510000000004453;0.007360999999999507;2821;163
854.cnf;UNSAT;0.0003750000000000142;0.0032560000000003697;1175;70
698.cnf;UNSAT;0.0002770000000005268;0.0032119999999995485;1162;64
840.cnf;UNSAT;0.00028600000000000847;0.004502999999999702;1677;105
28.cnf;UNSAT;0.00037800000000043354;0.004079999999999195;1532;88
868.cnf;UNSAT;0.0002420000000000755;0.00434900000000038;1576;95
707.cnf;UNSAT;0.0002620000000002065;0.004662999999999862;1673;96
713.cnf;UNSAT;0.0003799999999998249;0.008132999999999946;3006;183
920.cnf;UNSAT;0.000256000000000256;0.0061749999999998195;2298;122
934.cnf;UNSAT;0.0002570000000003958;0.003562000000000509;1311;73
908.cnf;UNSAT;0.00034600000000040154;0.005757000000000012;2152;128
539.cnf;UNSAT;0.0002469999999998862;0.003487000000000684;1293;85
505.cnf;UNSAT;0.0002459999999997464;0.00835600000000003;3161;183
263.cnf;UNSAT;0.0003479999999997929;0.006409999999999805;2469;141
277.cnf;UNSAT;0.00025399999999997647;0.005374000000000656;1955;114
511.cnf;UNSAT;0.000248000000000026;0.0029700000000003612;1066;79
288.cnf;UNSAT;0.0003449999999993736;0.0037760000000002236;1372;79
589.cnf;UNSAT;0.00024999999999941735;0.0035050000000005355;1293;79
238.cnf;UNSAT;0.00024900000000016576;0.0036129999999996443;1344;90
210.cnf;UNSAT;0.00034599999999951336;0.006033000000000399;2258;143
576.cnf;UNSAT;0.0002470000000007744;0.005980999999999348;2282;136
562.cnf;UNSAT;0.0003019999999995804;0.004559999999999675;1728;110
204.cnf;UNSAT;0.0002459999999997464;0.006040000000000489;2178;130
953.cnf;UNSAT;0.00025000000000030553;0.0049559999999999604;1898;112
947.cnf;UNSAT;0.000568000000000346;0.004380999999999524;1591;98
990.cnf;UNSAT;0.0002489999999992776;0.0038080000000002556;1412;90
748.cnf;UNSAT;0.0002529999999998367;0.007368999999999737;2760;169
984.cnf;UNSAT;0.000652000000000541;0.006174000000000568;2262;133
